# ground truth
# dataset path: /home/lihua/Document/kitti_dataset/00/
# time: Wed Dec 30 11:34:31 2020
# timestamp tx ty tz qx qy qz qw
92.684080 122.8029 1.6088 140.0404 -0.0040 -0.0383 0.0056 0.9992
92.787830 122.7345 1.6015 141.0087 -0.0048 -0.0393 0.0064 0.9992
92.891470 122.6676 1.5971 141.9784 -0.0078 -0.0405 0.0081 0.9991
92.994930 122.5964 1.5957 142.9440 -0.0112 -0.0421 0.0087 0.9990
93.098570 122.5212 1.5988 143.9103 -0.0135 -0.0437 0.0098 0.9989
93.202160 122.4401 1.6054 144.8659 -0.0129 -0.0454 0.0089 0.9988
93.305780 122.3521 1.6110 145.8129 -0.0089 -0.0469 0.0081 0.9988
93.409390 122.2641 1.6172 146.7606 -0.0062 -0.0482 0.0070 0.9988
93.513130 122.1747 1.6151 147.7113 -0.0060 -0.0493 0.0079 0.9987
93.616750 122.0855 1.6117 148.6661 -0.0087 -0.0501 0.0082 0.9987
93.720480 121.9946 1.6133 149.6170 -0.0112 -0.0509 0.0089 0.9986
93.824120 121.9052 1.6216 150.5621 -0.0123 -0.0516 0.0102 0.9985
93.927850 121.8120 1.6237 151.5058 -0.0133 -0.0519 0.0103 0.9985
94.031550 121.7152 1.6254 152.4428 -0.0138 -0.0519 0.0100 0.9985
94.135100 121.6171 1.6271 153.3738 -0.0134 -0.0517 0.0088 0.9985
94.238820 121.5212 1.6279 154.3042 -0.0125 -0.0512 0.0070 0.9986
94.342550 121.4239 1.6296 155.2296 -0.0116 -0.0506 0.0055 0.9986
94.446200 121.3325 1.6280 156.1497 -0.0099 -0.0499 0.0057 0.9987
94.549940 121.2469 1.6258 157.0660 -0.0086 -0.0493 0.0067 0.9987
94.653650 121.1598 1.6250 157.9822 -0.0078 -0.0485 0.0070 0.9988
94.757290 121.0757 1.6243 158.8980 -0.0099 -0.0480 0.0074 0.9988
94.861030 120.9940 1.6251 159.8122 -0.0136 -0.0476 0.0081 0.9987
94.964650 120.9142 1.6289 160.7127 -0.0153 -0.0471 0.0089 0.9987
95.068250 120.8340 1.6354 161.6014 -0.0152 -0.0465 0.0087 0.9988
95.171850 120.7560 1.6441 162.4805 -0.0141 -0.0458 0.0092 0.9988
95.275590 120.6777 1.6542 163.3454 -0.0128 -0.0452 0.0090 0.9989
95.379210 120.5992 1.6618 164.1961 -0.0130 -0.0447 0.0084 0.9989
95.482850 120.5193 1.6669 165.0383 -0.0148 -0.0444 0.0076 0.9989
95.586590 120.4442 1.6675 165.8644 -0.0163 -0.0442 0.0079 0.9989
95.690200 120.3756 1.6678 166.6622 -0.0147 -0.0439 0.0102 0.9989
95.793800 120.3115 1.6723 167.4371 -0.0112 -0.0437 0.0121 0.9989
95.897420 120.2441 1.6768 168.1934 -0.0088 -0.0437 0.0127 0.9989
96.001040 120.1827 1.6786 168.9400 -0.0110 -0.0440 0.0145 0.9989
96.104780 120.1258 1.6793 169.6739 -0.0155 -0.0446 0.0170 0.9987
96.208400 120.0661 1.6777 170.3742 -0.0170 -0.0455 0.0171 0.9987
96.312000 120.0030 1.6748 171.0485 -0.0153 -0.0462 0.0167 0.9987
96.415650 119.9389 1.6725 171.6951 -0.0109 -0.0478 0.0157 0.9987
96.519440 119.8751 1.6714 172.3254 -0.0076 -0.0490 0.0153 0.9987
96.622990 119.8068 1.6714 172.9415 -0.0068 -0.0503 0.0132 0.9986
96.726610 119.7343 1.6656 173.5489 -0.0079 -0.0523 0.0117 0.9985
96.830260 119.6661 1.6607 174.1401 -0.0102 -0.0550 0.0107 0.9984
96.933830 119.5951 1.6558 174.7198 -0.0116 -0.0579 0.0108 0.9982
97.037530 119.5250 1.6521 175.2817 -0.0120 -0.0622 0.0111 0.9979
97.141140 119.4519 1.6540 175.8342 -0.0116 -0.0684 0.0120 0.9975
97.244690 119.3633 1.6548 176.3745 -0.0109 -0.0764 0.0132 0.9969
97.348160 119.2639 1.6532 176.9057 -0.0099 -0.0867 0.0138 0.9961
97.451710 119.1509 1.6505 177.4332 -0.0094 -0.0995 0.0143 0.9949
97.555020 119.0019 1.6499 177.9406 -0.0088 -0.1146 0.0142 0.9933
97.658520 118.8494 1.6500 178.4528 -0.0088 -0.1321 0.0136 0.9911
97.761870 118.6818 1.6512 178.9554 -0.0089 -0.1521 0.0140 0.9882
97.865260 118.4531 1.6485 179.4235 -0.0087 -0.1744 0.0143 0.9845
97.968620 118.2434 1.6491 179.9008 -0.0086 -0.1991 0.0153 0.9798
98.072060 118.0124 1.6497 180.3637 -0.0088 -0.2253 0.0154 0.9741
98.175320 117.7036 1.6517 180.7768 -0.0089 -0.2525 0.0157 0.9674
98.278710 117.4200 1.6538 181.1999 0.0089 0.2802 -0.0154 -0.9598
98.382200 117.1161 1.6517 181.6023 0.0092 0.3086 -0.0138 -0.9510
98.485690 116.7159 1.6481 181.9430 0.0093 0.3383 -0.0122 -0.9409
98.589190 116.3608 1.6436 182.3038 0.0099 0.3689 -0.0105 -0.9294
98.692720 115.9851 1.6400 182.6420 0.0096 0.3999 -0.0098 -0.9164
98.796150 115.5028 1.6352 182.9087 0.0095 0.4310 -0.0096 -0.9023
98.899760 115.0725 1.6365 183.1958 0.0099 0.4618 -0.0080 -0.8869
99.003280 114.5359 1.6361 183.4013 0.0090 0.4921 -0.0057 -0.8705
99.107000 114.0625 1.6383 183.6279 0.0085 0.5217 -0.0036 -0.8531
99.210630 113.5671 1.6349 183.8231 0.0088 0.5508 -0.0025 -0.8346
99.314240 112.9789 1.6361 183.9548 0.0112 0.5788 -0.0032 -0.8154
99.418370 112.4442 1.6363 184.0953 0.0127 0.6049 -0.0035 -0.7962
99.521710 111.8863 1.6408 184.1936 0.0130 0.6282 -0.0036 -0.7780
99.625590 111.2696 1.6426 184.2382 0.0117 0.6490 -0.0027 -0.7607
99.729530 110.6805 1.6437 184.2802 0.0100 0.6664 -0.0011 -0.7455
99.833450 110.0580 1.6405 184.2877 0.0078 0.6806 0.0006 -0.7326
99.937560 109.4364 1.6438 184.2952 0.0071 0.6915 0.0026 -0.7223
100.042000 108.7993 1.6474 184.2906 0.0078 0.6996 0.0039 -0.7145
100.145800 108.1528 1.6465 184.2803 0.0077 0.7059 0.0031 -0.7082
100.249900 107.5056 1.6367 184.2657 0.0066 0.7115 0.0009 -0.7027
100.353900 106.8451 1.6310 184.2414 0.0054 0.7167 -0.0028 -0.6973
100.458000 106.1803 1.6317 184.2077 0.0040 0.7219 -0.0074 -0.6919
100.561800 105.5007 1.6246 184.1584 0.0023 0.7273 -0.0087 -0.6862
100.665600 104.8045 1.6129 184.0905 0.0014 0.7321 -0.0070 -0.6811
100.769500 104.0966 1.6016 184.0204 0.0014 0.7361 -0.0060 -0.6768
100.873400 103.3794 1.5897 183.9489 0.0015 0.7394 -0.0068 -0.6732
100.977200 102.6485 1.5780 183.8656 0.0007 0.7414 -0.0061 -0.6710
101.081000 101.9058 1.5676 183.7745 -0.0007 0.7429 -0.0046 -0.6693
101.184700 101.1515 1.5579 183.6825 -0.0020 0.7443 -0.0041 -0.6678
101.288400 100.3805 1.5477 183.5902 -0.0016 0.7457 -0.0036 -0.6663
101.392200 99.5967 1.5386 183.4949 -0.0008 0.7475 -0.0037 -0.6643
101.495800 98.7976 1.5291 183.3899 -0.0000 0.7492 -0.0017 -0.6624
101.599500 97.9878 1.5212 183.2750 -0.0009 0.7508 0.0004 -0.6605
101.703300 97.1675 1.5148 183.1569 -0.0012 0.7526 0.0011 -0.6585
101.806900 96.3439 1.5142 183.0318 -0.0022 0.7541 0.0013 -0.6568
101.910600 95.5076 1.5086 182.9038 -0.0040 0.7551 0.0005 -0.6556
102.014400 94.6610 1.5022 182.7721 -0.0065 0.7555 -0.0001 -0.6552
102.118100 93.7972 1.4936 182.6418 -0.0081 0.7554 -0.0006 -0.6552
102.221800 92.9177 1.4814 182.5139 -0.0075 0.7550 -0.0002 -0.6557
102.325600 92.0266 1.4684 182.3839 -0.0069 0.7545 0.0015 -0.6563
102.429300 91.1257 1.4508 182.2587 -0.0076 0.7536 0.0030 -0.6573
102.532900 90.2219 1.4377 182.1383 -0.0081 0.7528 0.0034 -0.6582
102.636700 89.3059 1.4252 182.0172 -0.0084 0.7519 0.0044 -0.6592
102.740300 88.3879 1.4106 181.8981 -0.0085 0.7509 0.0056 -0.6604
102.844100 87.4616 1.3967 181.7805 -0.0078 0.7500 0.0068 -0.6614
102.947600 86.5333 1.3878 181.6678 -0.0064 0.7492 0.0084 -0.6622
103.051300 85.6021 1.3801 181.5557 -0.0041 0.7484 0.0110 -0.6632
103.155000 84.6710 1.3765 181.4413 -0.0026 0.7476 0.0131 -0.6640
103.258700 83.7482 1.3741 181.3306 -0.0037 0.7470 0.0131 -0.6647
103.362200 82.8277 1.3702 181.2215 -0.0062 0.7462 0.0124 -0.6656
103.466500 81.8964 1.3687 181.1168 -0.0065 0.7455 0.0115 -0.6664
103.569600 80.9724 1.3650 181.0130 -0.0066 0.7449 0.0122 -0.6671
103.673300 80.0350 1.3571 180.9133 -0.0059 0.7442 0.0119 -0.6678
103.776800 79.1054 1.3501 180.8193 -0.0059 0.7437 0.0102 -0.6684
103.880500 78.1724 1.3426 180.7229 -0.0063 0.7431 0.0101 -0.6690
103.984100 77.2419 1.3327 180.6221 -0.0078 0.7424 0.0114 -0.6698
104.087700 76.3054 1.3235 180.5214 -0.0103 0.7418 0.0124 -0.6704
104.191300 75.3681 1.3169 180.4230 -0.0119 0.7410 0.0132 -0.6713
104.295000 74.4239 1.3091 180.3221 -0.0127 0.7402 0.0151 -0.6721
104.398600 73.4776 1.3005 180.2236 -0.0134 0.7392 0.0173 -0.6731
104.502300 72.5286 1.2948 180.1318 -0.0128 0.7385 0.0182 -0.6739
104.606000 71.5737 1.2880 180.0516 -0.0107 0.7378 0.0163 -0.6748
104.709600 70.6236 1.2793 179.9783 -0.0090 0.7372 0.0125 -0.6755
104.813200 69.6703 1.2729 179.8975 -0.0098 0.7367 0.0108 -0.6761
104.916800 68.7097 1.2685 179.8129 -0.0089 0.7363 0.0131 -0.6764
105.020600 67.7461 1.2615 179.7361 -0.0056 0.7362 0.0158 -0.6766
105.124200 66.7882 1.2578 179.6594 -0.0040 0.7361 0.0161 -0.6767
105.227800 65.8391 1.2642 179.5686 -0.0076 0.7362 0.0165 -0.6765
105.331400 64.8976 1.2636 179.4778 -0.0123 0.7366 0.0154 -0.6760
105.435200 63.9519 1.2591 179.3964 -0.0128 0.7373 0.0125 -0.6754
105.538900 63.0070 1.2505 179.3140 -0.0129 0.7378 0.0118 -0.6748
105.642600 62.0574 1.2419 179.2273 -0.0124 0.7380 0.0126 -0.6746
105.746100 61.1132 1.2307 179.1441 -0.0114 0.7381 0.0132 -0.6744
105.849900 60.1726 1.2199 179.0637 -0.0115 0.7378 0.0130 -0.6748
105.953500 59.2376 1.2093 178.9838 -0.0125 0.7370 0.0130 -0.6757
106.057600 58.2969 1.1984 178.9085 -0.0125 0.7361 0.0127 -0.6767
106.160900 57.3631 1.1891 178.8395 -0.0112 0.7351 0.0130 -0.6777
106.264500 56.4318 1.1773 178.7681 -0.0109 0.7341 0.0133 -0.6788
106.368200 55.5063 1.1642 178.7024 -0.0130 0.7332 0.0126 -0.6798
106.472000 54.5824 1.1576 178.6459 -0.0131 0.7326 0.0098 -0.6805
106.575600 53.6522 1.1482 178.5885 -0.0117 0.7323 0.0108 -0.6808
106.679300 52.7208 1.1339 178.5298 -0.0106 0.7321 0.0129 -0.6810
106.782900 51.7958 1.1258 178.4756 -0.0090 0.7321 0.0128 -0.6811
106.886500 50.8793 1.1188 178.4174 -0.0102 0.7321 0.0107 -0.6810
106.990300 49.9613 1.1123 178.3577 -0.0108 0.7326 0.0089 -0.6805
107.093900 49.0370 1.1050 178.3019 -0.0093 0.7337 0.0069 -0.6794
107.197500 48.1150 1.0916 178.2415 -0.0071 0.7350 0.0066 -0.6779
107.301100 47.1994 1.0784 178.1792 -0.0055 0.7365 0.0051 -0.6764
107.404900 46.2788 1.0674 178.0990 -0.0076 0.7380 0.0054 -0.6747
107.508500 45.3619 1.0554 178.0107 -0.0107 0.7390 0.0064 -0.6735
107.612200 44.4284 1.0466 177.9256 -0.0093 0.7397 0.0081 -0.6728
107.716000 43.4949 1.0360 177.8424 -0.0077 0.7399 0.0097 -0.6726
107.819600 42.5580 1.0258 177.7544 -0.0074 0.7399 0.0120 -0.6726
107.923300 41.6248 1.0166 177.6734 -0.0079 0.7403 0.0093 -0.6722
108.027100 40.6923 1.0072 177.5983 -0.0085 0.7407 0.0037 -0.6718
108.130800 39.7508 0.9958 177.5183 -0.0086 0.7409 0.0013 -0.6715
108.234600 38.7984 0.9784 177.4282 -0.0077 0.7407 0.0038 -0.6718
108.338200 37.8400 0.9632 177.3358 -0.0059 0.7406 0.0076 -0.6719
108.441900 36.8816 0.9541 177.2466 -0.0051 0.7404 0.0092 -0.6721
108.545800 35.9225 0.9468 177.1625 -0.0044 0.7398 0.0085 -0.6727
108.649300 34.9668 0.9411 177.0825 -0.0052 0.7389 0.0067 -0.6738
108.753000 34.0044 0.9320 177.0071 -0.0054 0.7379 0.0050 -0.6749
108.857100 33.0317 0.9283 176.9272 -0.0045 0.7370 0.0053 -0.6759
108.960400 32.0566 0.9263 176.8462 -0.0014 0.7359 0.0064 -0.6770
109.064600 31.0725 0.9279 176.7639 0.0001 0.7351 0.0081 -0.6779
109.167800 30.1019 0.9267 176.6822 -0.0007 0.7345 0.0076 -0.6786
109.271400 29.1298 0.9194 176.5984 -0.0024 0.7346 0.0077 -0.6785
109.375000 28.1566 0.9107 176.5199 -0.0019 0.7349 0.0059 -0.6781
109.478900 27.1774 0.9020 176.4385 -0.0009 0.7356 0.0060 -0.6774
109.582100 26.2039 0.8951 176.3507 -0.0015 0.7365 0.0066 -0.6764
109.685700 25.2232 0.8892 176.2588 -0.0007 0.7378 0.0085 -0.6750
109.789400 24.2440 0.8840 176.1654 0.0001 0.7388 0.0095 -0.6738
109.893000 23.2692 0.8792 176.0721 -0.0005 0.7392 0.0092 -0.6734
109.996800 22.3017 0.8744 175.9776 -0.0028 0.7395 0.0066 -0.6731
110.100400 21.3284 0.8671 175.8858 -0.0045 0.7400 0.0041 -0.6726
110.204300 20.3393 0.8590 175.7839 -0.0058 0.7408 0.0050 -0.6717
110.307900 19.3503 0.8536 175.6855 -0.0037 0.7412 0.0064 -0.6712
110.411800 18.3549 0.8501 175.5754 -0.0039 0.7418 0.0109 -0.6706
110.515400 17.3746 0.8480 175.4723 -0.0054 0.7424 0.0116 -0.6698
110.619600 16.3872 0.8458 175.3734 -0.0065 0.7432 0.0082 -0.6690
110.723200 15.4115 0.8352 175.2752 -0.0101 0.7439 0.0028 -0.6682
110.827000 14.4288 0.8160 175.1754 -0.0127 0.7448 -0.0024 -0.6672
110.930400 13.4379 0.7916 175.0745 -0.0112 0.7455 -0.0036 -0.6664
111.034300 12.4271 0.7645 174.9659 -0.0070 0.7460 0.0002 -0.6660
111.138000 11.4171 0.7481 174.8527 -0.0035 0.7461 0.0052 -0.6658
111.241600 10.4126 0.7385 174.7391 -0.0013 0.7459 0.0083 -0.6659
111.345300 9.4183 0.7318 174.6288 -0.0017 0.7457 0.0086 -0.6663
111.449000 8.4310 0.7253 174.5216 -0.0035 0.7452 0.0065 -0.6668
111.552700 7.4440 0.7156 174.4217 -0.0038 0.7447 0.0034 -0.6674
111.656300 6.4577 0.7010 174.3229 -0.0039 0.7441 0.0022 -0.6681
111.760100 5.4747 0.6842 174.2263 -0.0041 0.7434 -0.0004 -0.6688
111.863700 4.4931 0.6657 174.1327 -0.0033 0.7429 -0.0015 -0.6694
111.967300 3.5128 0.6478 174.0378 -0.0020 0.7423 -0.0009 -0.6700
112.070900 2.5306 0.6301 173.9448 -0.0003 0.7418 0.0005 -0.6706
112.174700 1.5568 0.6133 173.8522 -0.0001 0.7413 0.0010 -0.6712
112.278300 0.5911 0.5982 173.7601 -0.0011 0.7407 0.0010 -0.6719
112.382000 -0.3693 0.5843 173.6684 -0.0023 0.7402 0.0010 -0.6724
112.485500 -1.3243 0.5697 173.5835 -0.0015 0.7398 0.0009 -0.6728
112.589100 -2.2774 0.5551 173.5008 -0.0003 0.7395 0.0016 -0.6731
112.692800 -3.2218 0.5414 173.4190 0.0006 0.7391 0.0022 -0.6736
112.796500 -4.1567 0.5321 173.3458 0.0044 0.7390 0.0013 -0.6737
112.900000 -5.0765 0.5238 173.2739 0.0070 0.7391 0.0009 -0.6736
113.003600 -5.9776 0.5111 173.1940 0.0056 0.7391 0.0007 -0.6735
113.107300 -6.8660 0.5042 173.1264 0.0073 0.7391 -0.0034 -0.6735
113.211000 -7.7444 0.4998 173.0622 0.0091 0.7391 -0.0060 -0.6735
113.314700 -8.6082 0.4843 172.9750 0.0045 0.7390 -0.0028 -0.6737
113.418300 -9.4540 0.4664 172.8858 -0.0013 0.7383 -0.0011 -0.6745
113.522000 -10.2895 0.4529 172.8168 -0.0032 0.7374 -0.0043 -0.6754
113.625700 -11.1234 0.4377 172.7512 -0.0023 0.7357 -0.0027 -0.6773
113.729300 -11.9461 0.4204 172.6809 -0.0026 0.7341 0.0020 -0.6790
113.832800 -12.7517 0.4056 172.6190 -0.0025 0.7327 0.0043 -0.6805
113.936500 -13.5417 0.3949 172.5683 -0.0022 0.7316 0.0047 -0.6817
114.040000 -14.3118 0.3858 172.5249 -0.0013 0.7306 0.0040 -0.6828
114.143600 -15.0664 0.3745 172.4829 -0.0008 0.7294 0.0039 -0.6841
114.247300 -15.8004 0.3644 172.4428 -0.0008 0.7282 0.0045 -0.6853
114.350900 -16.5134 0.3572 172.4048 -0.0010 0.7270 0.0047 -0.6866
114.454300 -17.2054 0.3493 172.3718 -0.0008 0.7259 0.0045 -0.6877
114.558000 -17.8765 0.3402 172.3452 0.0002 0.7254 0.0038 -0.6883
114.661600 -18.5276 0.3316 172.3208 0.0012 0.7251 0.0029 -0.6886
114.765200 -19.1548 0.3244 172.2963 0.0015 0.7251 0.0017 -0.6886
114.868800 -19.7609 0.3173 172.2708 0.0019 0.7255 0.0009 -0.6882
114.972400 -20.3480 0.3098 172.2461 0.0028 0.7265 -0.0004 -0.6872
115.076000 -20.9114 0.3018 172.2193 0.0036 0.7282 -0.0018 -0.6854
115.179700 -21.4536 0.2942 172.1861 0.0041 0.7304 -0.0021 -0.6830
115.283300 -21.9726 0.2879 172.1452 0.0042 0.7333 -0.0015 -0.6799
115.386800 -22.4648 0.2826 172.0998 0.0041 0.7368 -0.0012 -0.6761
115.490400 -22.9318 0.2762 172.0525 0.0045 0.7414 -0.0017 -0.6710
115.593900 -23.3864 0.2694 171.9970 0.0051 0.7471 -0.0034 -0.6647
115.697400 -23.8297 0.2622 171.9301 0.0047 0.7541 -0.0046 -0.6567
115.800800 -24.2634 0.2562 171.8470 0.0040 0.7626 -0.0048 -0.6469
115.904300 -24.7022 0.2523 171.7375 0.0034 0.7726 -0.0045 -0.6349
116.008100 -25.1188 0.2495 171.6213 0.0037 0.7844 -0.0042 -0.6202
116.111200 -25.5435 0.2453 171.4691 0.0039 0.7973 -0.0037 -0.6036
116.214600 -25.9334 0.2416 171.3114 0.0032 0.8107 -0.0024 -0.5854
116.317900 -26.3064 0.2382 171.1301 0.0011 0.8243 -0.0004 -0.5661
116.421300 -26.6866 0.2314 170.9037 -0.0022 0.8378 0.0012 -0.5460
116.524700 -27.0339 0.2293 170.6866 -0.0044 0.8507 0.0022 -0.5256
116.628100 -27.3919 0.2267 170.4525 -0.0052 0.8636 0.0017 -0.5042
116.731800 -27.7678 0.2266 170.1797 -0.0053 0.8761 0.0014 -0.4821
116.835200 -28.0966 0.2288 169.9117 -0.0052 0.8883 0.0021 -0.4592
116.938700 -28.4092 0.2331 169.6129 -0.0050 0.9002 0.0040 -0.4354
117.042600 -28.7483 0.2404 169.2611 -0.0037 0.9119 0.0058 -0.4103
117.145800 -29.0511 0.2489 168.9143 -0.0014 0.9233 0.0071 -0.3841
117.249500 -29.3359 0.2590 168.5434 -0.0004 0.9341 0.0071 -0.3569
117.352900 -29.6295 0.2696 168.1144 -0.0012 0.9443 0.0066 -0.3290
117.456600 -29.8777 0.2801 167.6801 -0.0023 0.9538 0.0066 -0.3003
117.560200 -30.1035 0.2902 167.2111 -0.0038 0.9624 0.0061 -0.2717
117.663700 -30.3553 0.2983 166.6791 -0.0039 0.9699 0.0039 -0.2435
117.767400 -30.5361 0.3074 166.1485 -0.0035 0.9764 0.0019 -0.2160
117.871000 -30.7261 0.3166 165.5812 -0.0035 0.9821 0.0021 -0.1885
117.974800 -30.8716 0.3258 165.0128 -0.0041 0.9869 0.0041 -0.1612
118.078400 -30.9838 0.3399 164.4192 -0.0065 0.9910 0.0060 -0.1338
118.182100 -31.1031 0.3502 163.7732 -0.0096 0.9942 0.0071 -0.1071
118.285900 -31.1738 0.3608 163.1288 -0.0120 0.9965 0.0095 -0.0825
118.389600 -31.2231 0.3732 162.4652 -0.0122 0.9980 0.0124 -0.0611
118.493500 -31.2771 0.3815 161.7757 -0.0122 0.9989 0.0128 -0.0431
118.597500 -31.2971 0.3877 161.0885 -0.0136 0.9995 0.0105 -0.0279
118.701300 -31.3083 0.3973 160.3845 -0.0157 0.9997 0.0074 -0.0156
118.805300 -31.3048 0.4103 159.6827 -0.0172 0.9998 0.0040 -0.0058
118.909400 -31.3106 0.4176 158.9645 -0.0173 0.9998 0.0040 0.0020
119.013300 -31.3082 0.4198 158.2383 -0.0164 0.9998 0.0076 0.0071
119.117300 -31.3040 0.4215 157.5036 -0.0159 0.9998 0.0106 0.0103
119.221300 -31.2901 0.4263 156.7656 -0.0151 0.9997 0.0115 0.0128
119.325100 -31.2814 0.4345 156.0203 -0.0139 0.9997 0.0103 0.0148
119.429000 -31.2667 0.4408 155.2724 -0.0126 0.9998 0.0055 0.0169
119.532900 -31.2506 0.4438 154.5102 -0.0128 0.9997 0.0016 0.0184
119.636600 -31.2331 0.4461 153.7307 -0.0118 0.9997 0.0004 0.0194
119.740400 -31.2131 0.4469 152.9382 -0.0107 0.9997 0.0028 0.0205
119.844100 -31.1906 0.4425 152.1271 -0.0104 0.9997 0.0080 0.0214
119.947800 -31.1693 0.4423 151.3163 -0.0093 0.9997 0.0096 0.0224
120.051500 -31.1541 0.4479 150.5047 -0.0076 0.9997 0.0093 0.0235
120.155200 -31.1304 0.4560 149.6866 -0.0063 0.9996 0.0079 0.0247
120.258800 -31.1184 0.4586 148.8509 -0.0054 0.9996 0.0072 0.0257
120.362400 -31.0885 0.4621 148.0115 -0.0049 0.9996 0.0070 0.0264
120.466000 -31.0459 0.4656 147.1691 -0.0065 0.9996 0.0063 0.0273
120.569700 -30.9869 0.4732 146.3174 -0.0070 0.9996 0.0059 0.0278
120.673400 -30.9503 0.4762 145.4443 -0.0066 0.9996 0.0060 0.0285
120.777000 -30.9123 0.4817 144.5632 -0.0052 0.9995 0.0084 0.0289
120.880700 -30.8746 0.4850 143.6700 -0.0046 0.9995 0.0107 0.0294
120.984400 -30.8331 0.4858 142.7712 -0.0043 0.9995 0.0110 0.0304
121.088000 -30.7825 0.4952 141.8776 -0.0019 0.9994 0.0097 0.0319
121.191600 -30.7209 0.5088 140.9881 0.0003 0.9994 0.0089 0.0341
121.295300 -30.6436 0.5228 140.0924 0.0008 0.9993 0.0103 0.0363
121.398800 -30.5796 0.5268 139.1912 0.0003 0.9992 0.0120 0.0385
121.502400 -30.5181 0.5282 138.2887 0.0002 0.9991 0.0125 0.0410
121.606200 -30.4574 0.5293 137.3844 0.0013 0.9990 0.0125 0.0436
121.709800 -30.3813 0.5345 136.4809 0.0006 0.9988 0.0145 0.0463
121.813500 -30.3033 0.5359 135.5790 0.0007 0.9987 0.0165 0.0487
121.917200 -30.2214 0.5359 134.6791 0.0002 0.9985 0.0164 0.0513
122.020900 -30.1415 0.5319 133.7826 -0.0019 0.9985 0.0118 0.0537
122.124500 -30.0425 0.5383 132.8914 -0.0030 0.9984 0.0088 0.0562
122.228200 -29.9406 0.5504 131.9949 -0.0027 0.9982 0.0098 0.0585
122.332000 -29.8331 0.5549 131.0982 -0.0045 0.9981 0.0123 0.0604
122.435600 -29.7202 0.5575 130.2023 -0.0076 0.9980 0.0147 0.0614
122.539300 -29.6074 0.5697 129.3167 -0.0083 0.9979 0.0142 0.0619
122.643100 -29.4940 0.5818 128.4318 -0.0088 0.9980 0.0132 0.0618
122.746800 -29.3934 0.5878 127.5435 -0.0103 0.9980 0.0127 0.0615
122.850400 -29.2872 0.5989 126.6603 -0.0122 0.9980 0.0128 0.0611
122.954200 -29.1739 0.6085 125.7884 -0.0160 0.9980 0.0119 0.0606
123.057800 -29.0659 0.6190 124.9237 -0.0173 0.9980 0.0110 0.0597
123.161600 -28.9602 0.6285 124.0707 -0.0177 0.9981 0.0083 0.0590
123.265200 -28.8510 0.6351 123.2264 -0.0204 0.9981 0.0077 0.0579
123.368800 -28.7527 0.6430 122.3905 -0.0207 0.9981 0.0074 0.0572
123.472400 -28.6610 0.6476 121.5656 -0.0198 0.9982 0.0085 0.0562
123.576200 -28.5754 0.6404 120.7449 -0.0205 0.9982 0.0095 0.0548
123.679700 -28.4931 0.6312 119.9450 -0.0219 0.9983 0.0097 0.0533
123.783400 -28.4059 0.6265 119.1625 -0.0238 0.9983 0.0097 0.0519
123.887000 -28.3209 0.6192 118.4021 -0.0249 0.9984 0.0098 0.0500
123.990700 -28.2562 0.6077 117.6561 -0.0245 0.9985 0.0097 0.0475
124.094500 -28.1902 0.5948 116.9381 -0.0248 0.9987 0.0084 0.0446
124.198100 -28.1307 0.5883 116.2393 -0.0246 0.9988 0.0071 0.0412
124.301800 -28.0786 0.5731 115.5606 -0.0237 0.9990 0.0069 0.0383
124.405600 -28.0310 0.5547 114.9086 -0.0225 0.9991 0.0073 0.0356
124.509200 -27.9885 0.5394 114.2788 -0.0208 0.9992 0.0070 0.0327
124.613000 -27.9543 0.5234 113.6572 -0.0192 0.9994 0.0062 0.0296
124.716500 -27.9189 0.5119 113.0460 -0.0195 0.9994 0.0052 0.0268
124.820300 -27.8847 0.4988 112.4406 -0.0182 0.9995 0.0037 0.0237
124.923900 -27.8562 0.4867 111.8361 -0.0180 0.9996 0.0028 0.0210
125.027500 -27.8253 0.4770 111.2359 -0.0189 0.9996 0.0026 0.0184
125.131200 -27.8012 0.4753 110.6353 -0.0197 0.9997 0.0019 0.0159
125.234900 -27.7802 0.4714 110.0351 -0.0192 0.9997 0.0040 0.0141
125.338500 -27.7653 0.4665 109.4315 -0.0180 0.9997 0.0076 0.0133
125.442100 -27.7488 0.4613 108.8322 -0.0174 0.9997 0.0108 0.0127
125.545700 -27.7209 0.4664 108.2430 -0.0172 0.9997 0.0125 0.0129
125.649300 -27.6876 0.4790 107.6507 -0.0189 0.9996 0.0156 0.0141
125.753000 -27.6537 0.4954 107.0608 -0.0194 0.9995 0.0183 0.0153
125.856700 -27.6327 0.4991 106.4822 -0.0168 0.9995 0.0175 0.0179
125.960300 -27.6085 0.4997 105.9082 -0.0126 0.9995 0.0163 0.0219
126.063800 -27.5706 0.5082 105.3372 -0.0101 0.9995 0.0138 0.0276
126.167400 -27.5193 0.5225 104.7746 -0.0068 0.9993 0.0091 0.0358
126.270900 -27.4645 0.5318 104.2040 -0.0040 0.9989 0.0075 0.0460
126.374400 -27.3728 0.5451 103.6381 -0.0030 0.9983 0.0093 0.0572
126.478000 -27.2726 0.5491 103.0774 -0.0024 0.9976 0.0087 0.0690
126.581500 -27.1565 0.5599 102.5247 -0.0019 0.9966 0.0068 0.0819
126.685100 -27.0124 0.5740 101.9790 -0.0021 0.9953 0.0069 0.0969
126.788600 -26.8504 0.5910 101.4394 -0.0014 0.9935 0.0081 0.1137
