# estimate result
# dataset path: /home/lihua/Document/kitti_dataset/00/
# time: Wed Dec 30 11:34:31 2020
# timestamp tx ty tz qx qy qz qw
92.580470 120.0875 2.4567 140.0976 -0.0043 -0.0382 0.0052 0.9992
92.684080 120.0079 2.4561 141.0717 -0.0039 -0.0392 0.0053 0.9992
92.787830 119.9266 2.4545 142.0331 -0.0051 -0.0405 0.0060 0.9992
92.891470 119.8390 2.4415 142.9887 -0.0080 -0.0418 0.0085 0.9991
92.994930 119.7597 2.4525 143.9701 -0.0115 -0.0432 0.0088 0.9990
93.098570 119.6637 2.4547 144.9205 -0.0135 -0.0447 0.0094 0.9989
93.202160 119.5727 2.4653 145.8821 -0.0124 -0.0466 0.0084 0.9988
93.305780 119.4602 2.4723 146.8061 -0.0086 -0.0481 0.0067 0.9988
93.409390 119.3679 2.4776 147.7683 -0.0056 -0.0496 0.0059 0.9987
93.513130 119.2586 2.4732 148.7148 -0.0062 -0.0503 0.0070 0.9987
93.616750 119.1741 2.4841 149.6531 -0.0086 -0.0513 0.0083 0.9986
93.720480 119.0637 2.4842 150.6163 -0.0110 -0.0520 0.0082 0.9986
93.824120 118.9645 2.4934 151.5573 -0.0120 -0.0528 0.0092 0.9985
93.927850 118.8643 2.5021 152.5071 -0.0129 -0.0531 0.0097 0.9985
94.031550 118.7537 2.5126 153.4429 -0.0135 -0.0529 0.0091 0.9985
94.135100 118.6694 2.5225 154.3502 -0.0132 -0.0530 0.0081 0.9985
94.238820 118.5624 2.5301 155.2847 -0.0122 -0.0528 0.0062 0.9985
94.342550 118.4521 2.5330 156.2123 -0.0113 -0.0520 0.0046 0.9986
94.446200 118.3624 2.5378 157.1180 -0.0099 -0.0514 0.0052 0.9986
94.549940 118.2558 2.5413 158.0230 -0.0083 -0.0507 0.0061 0.9987
94.653650 118.1583 2.5454 158.9497 -0.0082 -0.0498 0.0063 0.9987
94.757290 118.0572 2.5576 159.8656 -0.0103 -0.0492 0.0067 0.9987
94.861030 117.9536 2.5553 160.7734 -0.0137 -0.0485 0.0072 0.9987
94.964650 117.8741 2.5603 161.6690 -0.0155 -0.0483 0.0081 0.9987
95.068250 117.7784 2.5730 162.5466 -0.0153 -0.0472 0.0077 0.9987
95.171850 117.6872 2.5817 163.4105 -0.0144 -0.0462 0.0080 0.9988
95.275590 117.5974 2.5853 164.2759 -0.0133 -0.0456 0.0078 0.9988
95.379210 117.5194 2.5980 165.1146 -0.0136 -0.0452 0.0071 0.9989
95.482850 117.4431 2.6159 165.9466 -0.0153 -0.0452 0.0065 0.9988
95.586590 117.3643 2.6206 166.7742 -0.0165 -0.0449 0.0071 0.9988
95.690200 117.2922 2.6302 167.5549 -0.0144 -0.0447 0.0094 0.9989
95.793800 117.2180 2.6396 168.3273 -0.0109 -0.0443 0.0110 0.9989
95.897420 117.1464 2.6476 169.0824 -0.0091 -0.0443 0.0117 0.9989
96.001040 117.0746 2.6597 169.8232 -0.0116 -0.0445 0.0132 0.9989
96.104780 117.0214 2.6703 170.5827 -0.0152 -0.0453 0.0160 0.9987
96.208400 116.9567 2.6700 171.2869 -0.0169 -0.0463 0.0156 0.9987
96.312000 116.8892 2.6692 171.9678 -0.0149 -0.0471 0.0157 0.9987
96.415650 116.8196 2.6636 172.6081 -0.0108 -0.0486 0.0141 0.9987
96.519440 116.7625 2.6669 173.2249 -0.0075 -0.0501 0.0139 0.9986
96.622990 116.6648 2.6607 173.8436 -0.0073 -0.0510 0.0117 0.9986
96.726610 116.5895 2.6731 174.4664 -0.0083 -0.0532 0.0105 0.9985
96.830260 116.5208 2.6643 175.0788 -0.0105 -0.0559 0.0099 0.9983
96.933830 116.4450 2.6629 175.6500 -0.0116 -0.0589 0.0098 0.9981
97.037530 116.3599 2.6676 176.2315 -0.0120 -0.0634 0.0102 0.9979
97.141140 116.2685 2.6607 176.7459 -0.0120 -0.0692 0.0115 0.9975
97.244690 116.1709 2.6675 177.3045 -0.0112 -0.0775 0.0125 0.9969
97.348160 116.0656 2.6723 177.8293 -0.0102 -0.0879 0.0131 0.9960
97.451710 115.9382 2.6688 178.3779 -0.0097 -0.1009 0.0136 0.9948
97.555020 115.7827 2.6645 178.8798 -0.0094 -0.1160 0.0135 0.9931
97.658520 115.6171 2.6633 179.3648 -0.0093 -0.1336 0.0127 0.9909
97.761870 115.4702 2.6703 179.8377 -0.0091 -0.1545 0.0137 0.9879
97.865260 115.2312 2.6724 180.3242 -0.0089 -0.1765 0.0143 0.9842
97.968620 115.0041 2.6611 180.7793 -0.0089 -0.2014 0.0152 0.9794
98.072060 114.7767 2.6616 181.1950 -0.0091 -0.2279 0.0159 0.9735
98.175320 114.5256 2.6592 181.6127 -0.0093 -0.2557 0.0163 0.9666
98.278710 114.2244 2.6640 181.9910 -0.0091 -0.2829 0.0161 0.9590
98.382200 113.9066 2.6648 182.3794 -0.0092 -0.3121 0.0149 0.9499
98.485690 113.5587 2.6585 182.7256 -0.0095 -0.3420 0.0131 0.9396
98.589190 113.1826 2.6546 183.0547 -0.0098 -0.3728 0.0116 0.9278
98.692720 112.7806 2.6404 183.3746 -0.0099 -0.4042 0.0113 0.9145
98.796150 112.3472 2.6451 183.6602 -0.0097 -0.4354 0.0112 0.9001
98.899760 111.8726 2.6535 183.9430 -0.0095 -0.4662 0.0098 0.8846
99.003280 111.4011 2.6582 184.1611 -0.0087 -0.4966 0.0075 0.8679
99.107000 110.9249 2.6567 184.3426 -0.0086 -0.5260 0.0059 0.8504
99.210630 110.4232 2.6533 184.5142 -0.0089 -0.5554 0.0049 0.8315
99.314240 109.8761 2.6518 184.6615 -0.0112 -0.5830 0.0060 0.8124
99.418370 109.2919 2.6608 184.8018 -0.0123 -0.6091 0.0063 0.7930
99.521710 108.7369 2.6588 184.8860 -0.0130 -0.6326 0.0069 0.7743
99.625590 108.1565 2.6690 184.9280 -0.0109 -0.6527 0.0057 0.7575
99.729530 107.5382 2.6869 184.9727 -0.0087 -0.6702 0.0043 0.7421
99.833450 106.9581 2.6810 184.9675 -0.0068 -0.6837 0.0028 0.7297
99.937560 106.3261 2.6817 184.9673 -0.0062 -0.6945 0.0006 0.7195
100.042000 105.6916 2.6876 184.9617 -0.0072 -0.7023 0.0005 0.7119
100.145800 105.0652 2.6891 184.9495 -0.0069 -0.7084 0.0011 0.7057
100.249900 104.4102 2.6808 184.9231 -0.0056 -0.7138 0.0035 0.7003
100.353900 103.7660 2.6698 184.8935 -0.0048 -0.7188 0.0075 0.6951
100.458000 103.0965 2.6707 184.8609 -0.0031 -0.7239 0.0119 0.6898
100.561800 102.4261 2.6615 184.8019 -0.0014 -0.7292 0.0121 0.6842
100.665600 101.7285 2.6503 184.7340 -0.0003 -0.7340 0.0111 0.6790
100.769500 101.0195 2.6367 184.6575 -0.0006 -0.7378 0.0106 0.6750
100.873400 100.2973 2.6226 184.5749 -0.0003 -0.7407 0.0111 0.6718
100.977200 99.5569 2.6071 184.4853 0.0003 -0.7425 0.0104 0.6698
101.081000 98.8135 2.5978 184.3837 0.0023 -0.7438 0.0090 0.6684
101.184700 98.0400 2.5843 184.2929 0.0027 -0.7452 0.0089 0.6668
101.288400 97.2721 2.5642 184.1945 0.0026 -0.7464 0.0084 0.6654
101.392200 96.4814 2.5457 184.0927 0.0015 -0.7482 0.0081 0.6635
101.495800 95.6862 2.5338 183.9803 0.0010 -0.7496 0.0065 0.6619
101.599500 94.8666 2.5177 183.8748 0.0020 -0.7517 0.0048 0.6595
101.703300 94.0326 2.5054 183.7359 0.0023 -0.7530 0.0037 0.6580
101.806900 93.1966 2.4916 183.6132 0.0031 -0.7545 0.0039 0.6563
101.910600 92.3596 2.4779 183.4877 0.0055 -0.7552 0.0047 0.6555
102.014400 91.5037 2.4584 183.3572 0.0074 -0.7555 0.0051 0.6551
102.118100 90.6324 2.4453 183.2246 0.0092 -0.7552 0.0058 0.6554
102.221800 89.7518 2.4242 183.0891 0.0083 -0.7547 0.0057 0.6560
102.325600 88.8430 2.3980 182.9694 0.0078 -0.7542 0.0040 0.6566
102.429300 87.9575 2.3676 182.8422 0.0083 -0.7536 0.0025 0.6573
102.532900 87.0655 2.3452 182.7295 0.0086 -0.7528 0.0022 0.6582
102.636700 86.1465 2.3306 182.6017 0.0091 -0.7520 0.0011 0.6591
102.740300 85.2156 2.3061 182.4714 0.0092 -0.7510 0.0002 0.6602
102.844100 84.3264 2.2821 182.3347 0.0084 -0.7499 -0.0014 0.6615
102.947600 83.3888 2.2727 182.2219 0.0069 -0.7492 -0.0032 0.6623
103.051300 82.4489 2.2531 182.1034 0.0046 -0.7486 -0.0061 0.6630
103.155000 81.5462 2.2539 181.9960 0.0035 -0.7478 -0.0073 0.6639
103.258700 80.6170 2.2294 181.8803 0.0049 -0.7470 -0.0079 0.6648
103.362200 79.7095 2.2248 181.7639 0.0070 -0.7462 -0.0070 0.6656
103.466500 78.7461 2.2223 181.6369 0.0073 -0.7453 -0.0059 0.6666
103.569600 77.8018 2.2107 181.5285 0.0075 -0.7447 -0.0070 0.6673
103.673300 76.8908 2.1961 181.4410 0.0063 -0.7444 -0.0059 0.6677
103.776800 75.9602 2.1829 181.3409 0.0062 -0.7440 -0.0047 0.6682
103.880500 75.0425 2.1656 181.2262 0.0072 -0.7431 -0.0047 0.6691
103.984100 74.1272 2.1483 181.1243 0.0088 -0.7425 -0.0062 0.6697
104.087700 73.1838 2.1395 181.0066 0.0110 -0.7419 -0.0067 0.6704
104.191300 72.2847 2.1198 180.9230 0.0123 -0.7412 -0.0078 0.6711
104.295000 71.3417 2.1061 180.8274 0.0131 -0.7405 -0.0097 0.6719
104.398600 70.4019 2.0943 180.7141 0.0140 -0.7395 -0.0118 0.6729
104.502300 69.4586 2.0947 180.6239 0.0135 -0.7388 -0.0122 0.6737
104.606000 68.5006 2.0792 180.5136 0.0108 -0.7379 -0.0099 0.6747
104.709600 67.5544 2.0837 180.4399 0.0100 -0.7373 -0.0064 0.6754
104.813200 66.6087 2.0697 180.3518 0.0111 -0.7367 -0.0056 0.6761
104.916800 65.6464 2.0612 180.2891 0.0095 -0.7367 -0.0073 0.6761
105.020600 64.6853 2.0485 180.2017 0.0060 -0.7367 -0.0097 0.6762
105.124200 63.7403 2.0331 180.1219 0.0047 -0.7366 -0.0099 0.6762
105.227800 62.8018 2.0337 180.0195 0.0091 -0.7368 -0.0105 0.6759
105.331400 61.8754 2.0208 179.9222 0.0132 -0.7371 -0.0091 0.6755
105.435200 60.9561 1.9995 179.8270 0.0133 -0.7375 -0.0066 0.6752
105.538900 60.0280 1.9756 179.7320 0.0133 -0.7380 -0.0058 0.6746
105.642600 59.0843 1.9598 179.6302 0.0130 -0.7381 -0.0064 0.6745
105.746100 58.1297 1.9397 179.5469 0.0120 -0.7384 -0.0064 0.6743
105.849900 57.2234 1.9202 179.4571 0.0121 -0.7380 -0.0067 0.6747
105.953500 56.2858 1.8960 179.3439 0.0128 -0.7369 -0.0068 0.6759
106.057600 55.3594 1.8758 179.2665 0.0132 -0.7360 -0.0065 0.6768
106.160900 54.4241 1.8557 179.1914 0.0117 -0.7352 -0.0073 0.6777
106.264500 53.5008 1.8360 179.1106 0.0122 -0.7343 -0.0068 0.6787
106.368200 52.5827 1.8098 179.0334 0.0134 -0.7334 -0.0060 0.6796
106.472000 51.6558 1.8026 178.9616 0.0135 -0.7327 -0.0036 0.6804
106.575600 50.7444 1.7890 178.8854 0.0127 -0.7323 -0.0049 0.6808
106.679300 49.8111 1.7672 178.8155 0.0111 -0.7322 -0.0069 0.6809
106.782900 48.8910 1.7521 178.7496 0.0104 -0.7323 -0.0064 0.6809
106.886500 47.9784 1.7323 178.6803 0.0112 -0.7324 -0.0047 0.6807
106.990300 47.0363 1.7231 178.6026 0.0120 -0.7328 -0.0027 0.6803
107.093900 46.1189 1.7004 178.5248 0.0103 -0.7338 -0.0010 0.6793
107.197500 45.1794 1.6817 178.4526 0.0082 -0.7353 -0.0005 0.6777
107.301100 44.2492 1.6665 178.3618 0.0067 -0.7368 0.0010 0.6761
107.404900 43.3098 1.6425 178.2702 0.0096 -0.7382 0.0001 0.6745
107.508500 42.3889 1.6227 178.1696 0.0121 -0.7395 -0.0004 0.6731
107.612200 41.4361 1.6051 178.0734 0.0108 -0.7403 -0.0020 0.6722
107.716000 40.4969 1.5863 177.9708 0.0094 -0.7403 -0.0042 0.6722
107.819600 39.5527 1.5694 177.8713 0.0084 -0.7404 -0.0061 0.6721
107.923300 38.6329 1.5504 177.7609 0.0101 -0.7405 -0.0031 0.6719
108.027100 37.6885 1.5361 177.6696 0.0107 -0.7407 0.0015 0.6718
108.130800 36.7739 1.5112 177.5861 0.0108 -0.7412 0.0038 0.6712
108.234600 35.8430 1.4784 177.4893 0.0095 -0.7410 0.0009 0.6715
108.338200 34.8859 1.4621 177.3830 0.0078 -0.7409 -0.0021 0.6716
108.441900 33.9239 1.4364 177.2816 0.0067 -0.7407 -0.0039 0.6717
108.545800 32.9588 1.4333 177.2005 0.0064 -0.7404 -0.0033 0.6722
108.649300 31.9975 1.4147 177.0995 0.0072 -0.7393 -0.0014 0.6733
108.753000 31.0459 1.3930 177.0151 0.0069 -0.7382 -0.0004 0.6745
108.857100 30.0979 1.3784 176.9184 0.0063 -0.7373 -0.0007 0.6755
108.960400 29.1251 1.3652 176.8427 0.0029 -0.7364 -0.0015 0.6765
109.064600 28.1645 1.3465 176.7647 0.0021 -0.7358 -0.0023 0.6772
109.167800 27.1798 1.3392 176.6738 0.0029 -0.7351 -0.0023 0.6779
109.271400 26.1800 1.3276 176.5754 0.0051 -0.7353 -0.0031 0.6778
109.375000 25.2082 1.3128 176.5012 0.0039 -0.7357 -0.0016 0.6773
109.478900 24.2122 1.2949 176.4003 0.0031 -0.7362 -0.0014 0.6768
109.582100 23.2146 1.2833 176.2992 0.0039 -0.7371 -0.0020 0.6757
109.685700 22.2298 1.2761 176.2096 0.0033 -0.7385 -0.0042 0.6742
109.789400 21.2446 1.2777 176.1074 0.0023 -0.7396 -0.0048 0.6730
109.893000 20.2460 1.2604 176.0081 0.0033 -0.7400 -0.0040 0.6726
109.996800 19.2691 1.2499 175.8932 0.0059 -0.7401 -0.0017 0.6725
110.100400 18.2842 1.2305 175.7863 0.0076 -0.7405 0.0000 0.6720
110.204300 17.2782 1.2030 175.6879 0.0079 -0.7412 -0.0004 0.6712
110.307900 16.3059 1.2068 175.5815 0.0068 -0.7419 -0.0022 0.6704
110.411800 15.3021 1.1964 175.4681 0.0071 -0.7426 -0.0066 0.6697
110.515400 14.3142 1.1791 175.3531 0.0084 -0.7432 -0.0067 0.6690
110.619600 13.3372 1.1652 175.2516 0.0096 -0.7440 -0.0039 0.6681
110.723200 12.3671 1.1395 175.1337 0.0136 -0.7447 0.0020 0.6672
110.827000 11.3276 1.1219 175.0525 0.0158 -0.7460 0.0070 0.6657
110.930400 10.3502 1.0817 174.9313 0.0140 -0.7465 0.0080 0.6652
111.034300 9.3584 1.0429 174.7996 0.0102 -0.7466 0.0037 0.6652
111.138000 8.3418 1.0179 174.6744 0.0069 -0.7468 -0.0011 0.6650
111.241600 7.3494 0.9996 174.5670 0.0045 -0.7468 -0.0039 0.6650
111.345300 6.3373 0.9854 174.4244 0.0053 -0.7463 -0.0045 0.6656
111.449000 5.3435 0.9625 174.3014 0.0067 -0.7458 -0.0019 0.6661
111.552700 4.3170 0.9585 174.1717 0.0073 -0.7451 0.0009 0.6669
111.656300 3.3727 0.9291 174.0735 0.0077 -0.7444 0.0028 0.6677
111.760100 2.3920 0.9049 173.9773 0.0072 -0.7439 0.0050 0.6682
111.863700 1.3945 0.8796 173.8697 0.0064 -0.7434 0.0063 0.6688
111.967300 0.4187 0.8465 173.7651 0.0049 -0.7428 0.0053 0.6694
112.070900 -0.5963 0.8257 173.6432 0.0035 -0.7422 0.0044 0.6702
112.174700 -1.5468 0.7974 173.5551 0.0032 -0.7418 0.0037 0.6706
112.278300 -2.4845 0.7647 173.4472 0.0043 -0.7411 0.0038 0.6713
112.382000 -3.4487 0.7401 173.3398 0.0056 -0.7406 0.0032 0.6720
112.485500 -4.4067 0.7142 173.2496 0.0046 -0.7402 0.0035 0.6724
112.589100 -5.3570 0.6961 173.1485 0.0040 -0.7399 0.0028 0.6727
112.692800 -6.3326 0.6781 173.0761 0.0027 -0.7398 0.0027 0.6728
112.796500 -7.2554 0.6578 172.9877 -0.0013 -0.7395 0.0035 0.6731
112.900000 -8.1831 0.6303 172.9120 -0.0036 -0.7399 0.0038 0.6727
113.003600 -9.0809 0.6024 172.8085 -0.0022 -0.7397 0.0037 0.6729
113.107300 -9.9669 0.5874 172.7376 -0.0042 -0.7398 0.0079 0.6728
113.211000 -10.8353 0.5755 172.6721 -0.0054 -0.7399 0.0097 0.6726
113.314700 -11.7200 0.5538 172.5526 0.0001 -0.7395 0.0070 0.6731
113.418300 -12.5458 0.5210 172.4628 0.0054 -0.7389 0.0057 0.6738
113.522000 -13.4141 0.5012 172.3841 0.0068 -0.7379 0.0081 0.6748
113.625700 -14.2528 0.4766 172.3041 0.0064 -0.7362 0.0065 0.6767
113.729300 -15.0791 0.4577 172.2228 0.0066 -0.7347 0.0020 0.6784
113.832800 -15.9009 0.4252 172.1498 0.0067 -0.7332 0.0000 0.6800
113.936500 -16.6996 0.4156 172.0859 0.0062 -0.7321 -0.0003 0.6811
114.040000 -17.4838 0.4006 172.0319 0.0057 -0.7311 0.0003 0.6822
114.143600 -18.2329 0.3664 171.9801 0.0050 -0.7298 -0.0000 0.6836
114.247300 -19.0065 0.3602 171.9601 0.0052 -0.7292 -0.0000 0.6843
114.350900 -19.7148 0.3439 171.9055 0.0053 -0.7279 -0.0002 0.6857
114.454300 -20.4243 0.3279 171.8464 0.0054 -0.7265 -0.0003 0.6871
114.558000 -21.1040 0.3155 171.8112 0.0046 -0.7259 0.0005 0.6878
114.661600 -21.7882 0.2931 171.7955 0.0032 -0.7261 0.0015 0.6876
114.765200 -22.4436 0.2794 171.7825 0.0029 -0.7263 0.0027 0.6874
114.868800 -23.0435 0.2652 171.7461 0.0026 -0.7268 0.0036 0.6869
114.972400 -23.6400 0.2494 171.7154 0.0016 -0.7279 0.0050 0.6857
115.076000 -24.1779 0.2068 171.6786 0.0006 -0.7295 0.0057 0.6839
115.179700 -24.7170 0.1990 171.6436 0.0005 -0.7319 0.0061 0.6814
115.283300 -25.2710 0.1861 171.5911 0.0004 -0.7348 0.0057 0.6782
115.386800 -25.7430 0.1824 171.5332 0.0004 -0.7385 0.0056 0.6742
115.490400 -26.2222 0.1611 171.4810 0.0001 -0.7432 0.0058 0.6690
115.593900 -26.6689 0.1493 171.4169 -0.0009 -0.7491 0.0076 0.6624
115.697400 -27.1007 0.1361 171.3453 -0.0002 -0.7562 0.0086 0.6543
115.800800 -27.5626 0.1245 171.2451 0.0006 -0.7647 0.0089 0.6444
115.904300 -27.9589 0.1159 171.1354 0.0011 -0.7748 0.0087 0.6322
116.008100 -28.3824 0.0982 170.9936 0.0008 -0.7864 0.0080 0.6177
116.111200 -28.7479 0.0909 170.8561 0.0007 -0.7992 0.0075 0.6010
116.214600 -29.1616 0.0853 170.6754 0.0018 -0.8126 0.0062 0.5828
116.317900 -29.5223 0.0623 170.4649 0.0037 -0.8259 0.0041 0.5637
116.421300 -29.8755 0.0600 170.2526 0.0074 -0.8393 0.0025 0.5437
116.524700 -30.2366 0.0522 170.0411 0.0094 -0.8524 0.0018 0.5228
116.628100 -30.5575 0.0456 169.7877 0.0100 -0.8650 0.0022 0.5017
116.731800 -30.9140 0.0347 169.5140 0.0099 -0.8773 0.0022 0.4798
116.835200 -31.2498 0.0348 169.2185 0.0099 -0.8894 0.0016 0.4570
116.938700 -31.5476 0.0211 168.9551 0.0096 -0.9014 -0.0006 0.4328
117.042600 -31.8916 0.0241 168.6089 0.0081 -0.9133 -0.0021 0.4073
117.145800 -32.2155 0.0150 168.2556 0.0054 -0.9247 -0.0035 0.3806
117.249500 -32.5297 0.0138 167.8602 0.0045 -0.9355 -0.0033 0.3532
117.352900 -32.7733 0.0229 167.4457 0.0059 -0.9454 -0.0027 0.3257
117.456600 -33.0596 0.0217 166.9913 0.0070 -0.9550 -0.0027 0.2964
117.560200 -33.3195 0.0270 166.5154 0.0082 -0.9636 -0.0022 0.2673
117.663700 -33.5492 0.0195 166.0384 0.0080 -0.9710 0.0001 0.2388
117.767400 -33.7555 0.0261 165.5146 0.0079 -0.9774 0.0022 0.2111
117.871000 -33.9224 0.0247 164.9880 0.0079 -0.9830 0.0020 0.1835
117.974800 -34.0751 0.0126 164.4355 0.0083 -0.9877 -0.0001 0.1558
118.078400 -34.1814 0.0091 163.8281 0.0103 -0.9916 -0.0022 0.1287
118.182100 -34.2857 0.0198 163.2095 0.0135 -0.9948 -0.0033 0.1013
118.285900 -34.3325 0.0228 162.5906 0.0159 -0.9969 -0.0057 0.0772
118.389600 -34.3772 0.0410 161.9521 0.0153 -0.9983 -0.0082 0.0560
118.493500 -34.4134 0.0408 161.3206 0.0158 -0.9991 -0.0082 0.0382
118.597500 -34.4145 0.0398 160.6601 0.0172 -0.9996 -0.0061 0.0232
118.701300 -34.3963 0.0412 159.9654 0.0195 -0.9997 -0.0029 0.0114
118.805300 -34.3946 0.0472 159.3079 0.0206 -0.9998 0.0003 0.0016
118.909400 -34.3646 0.0519 158.6027 0.0204 -0.9998 0.0000 -0.0058
119.013300 -34.3419 0.0560 157.8803 0.0196 -0.9997 -0.0034 -0.0110
119.117300 -34.3076 0.0548 157.1564 0.0193 -0.9997 -0.0061 -0.0140
119.221300 -34.2698 0.0474 156.4248 0.0183 -0.9997 -0.0069 -0.0163
119.325100 -34.2408 0.0541 155.6873 0.0173 -0.9997 -0.0052 -0.0184
119.429000 -34.2087 0.0525 154.9466 0.0165 -0.9997 -0.0006 -0.0205
119.532900 -34.1442 0.0536 154.2167 0.0165 -0.9996 0.0034 -0.0215
119.636600 -34.1197 0.0474 153.4593 0.0155 -0.9996 0.0040 -0.0229
119.740400 -34.0950 0.0432 152.6681 0.0142 -0.9996 0.0011 -0.0242
119.844100 -34.0511 0.0294 151.8713 0.0137 -0.9996 -0.0034 -0.0253
119.947800 -34.0252 0.0338 151.1067 0.0125 -0.9996 -0.0050 -0.0266
120.051500 -33.9605 0.0294 150.2965 0.0111 -0.9996 -0.0046 -0.0275
120.155200 -33.9286 0.0316 149.5083 0.0097 -0.9995 -0.0035 -0.0291
120.258800 -33.8725 0.0359 148.6752 0.0091 -0.9995 -0.0025 -0.0302
120.362400 -33.8171 0.0300 147.8211 0.0088 -0.9995 -0.0027 -0.0310
120.466000 -33.7480 0.0315 146.9710 0.0103 -0.9994 -0.0016 -0.0318
120.569700 -33.6704 0.0327 146.1242 0.0105 -0.9994 -0.0011 -0.0317
120.673400 -33.6244 0.0345 145.2672 0.0102 -0.9994 -0.0013 -0.0327
120.777000 -33.5650 0.0310 144.4061 0.0088 -0.9994 -0.0038 -0.0333
120.880700 -33.5109 0.0285 143.4988 0.0081 -0.9994 -0.0060 -0.0339
120.984400 -33.4296 0.0261 142.6223 0.0082 -0.9993 -0.0062 -0.0346
121.088000 -33.3708 0.0325 141.7207 0.0054 -0.9993 -0.0049 -0.0366
121.191600 -33.3070 0.0361 140.8465 0.0033 -0.9992 -0.0046 -0.0386
121.295300 -33.2176 0.0355 139.9387 0.0031 -0.9992 -0.0061 -0.0405
121.398800 -33.1224 0.0382 139.0195 0.0036 -0.9991 -0.0074 -0.0427
121.502400 -33.0405 0.0404 138.1157 0.0035 -0.9989 -0.0078 -0.0454
121.606200 -32.9397 0.0436 137.2236 0.0026 -0.9988 -0.0080 -0.0477
121.709800 -32.8537 0.0559 136.3494 0.0031 -0.9987 -0.0101 -0.0506
121.813500 -32.7646 0.0540 135.4522 0.0030 -0.9985 -0.0121 -0.0535
121.917200 -32.6469 0.0596 134.5512 0.0032 -0.9984 -0.0114 -0.0559
122.020900 -32.5407 0.0622 133.6813 0.0059 -0.9982 -0.0074 -0.0587
122.124500 -32.4103 0.0732 132.7941 0.0068 -0.9981 -0.0045 -0.0610
122.228200 -32.3035 0.0707 131.9138 0.0064 -0.9980 -0.0053 -0.0634
122.332000 -32.1822 0.0667 131.0210 0.0083 -0.9978 -0.0082 -0.0654
122.435600 -32.0536 0.0661 130.1449 0.0112 -0.9977 -0.0103 -0.0664
122.539300 -31.9256 0.0717 129.2431 0.0118 -0.9976 -0.0096 -0.0671
122.643100 -31.8038 0.0723 128.3726 0.0131 -0.9976 -0.0092 -0.0671
122.746800 -31.6667 0.0885 127.4978 0.0145 -0.9977 -0.0083 -0.0664
122.850400 -31.5450 0.0902 126.6097 0.0170 -0.9976 -0.0087 -0.0664
122.954200 -31.4159 0.0981 125.7338 0.0201 -0.9976 -0.0072 -0.0662
123.057800 -31.2863 0.0946 124.8669 0.0217 -0.9976 -0.0069 -0.0650
123.161600 -31.1640 0.0922 124.0268 0.0224 -0.9977 -0.0046 -0.0641
123.265200 -31.0527 0.0908 123.1827 0.0243 -0.9977 -0.0033 -0.0636
123.368800 -30.9458 0.0916 122.3602 0.0244 -0.9977 -0.0032 -0.0630
123.472400 -30.8373 0.0850 121.5541 0.0238 -0.9978 -0.0043 -0.0615
123.576200 -30.7405 0.0815 120.7259 0.0247 -0.9978 -0.0050 -0.0605
123.679700 -30.6463 0.0678 119.9529 0.0261 -0.9979 -0.0053 -0.0594
123.783400 -30.5445 0.0735 119.1742 0.0283 -0.9979 -0.0053 -0.0580
123.887000 -30.4515 0.0684 118.4084 0.0291 -0.9980 -0.0054 -0.0558
123.990700 -30.3657 0.0590 117.6624 0.0287 -0.9982 -0.0051 -0.0531
124.094500 -30.2904 0.0681 116.9254 0.0287 -0.9983 -0.0035 -0.0504
124.198100 -30.2255 0.0648 116.2356 0.0285 -0.9985 -0.0023 -0.0471
124.301800 -30.1638 0.0639 115.5467 0.0280 -0.9986 -0.0021 -0.0441
124.405600 -30.1057 0.0458 114.8910 0.0266 -0.9988 -0.0026 -0.0413
124.509200 -30.0671 0.0327 114.2663 0.0247 -0.9989 -0.0022 -0.0386
124.613000 -30.0315 0.0258 113.6510 0.0232 -0.9991 -0.0016 -0.0357
124.716500 -29.9900 0.0170 113.0108 0.0236 -0.9992 -0.0007 -0.0329
124.820300 -29.9660 0.0071 112.4047 0.0225 -0.9993 0.0009 -0.0301
124.923900 -29.9149 -0.0002 111.7878 0.0223 -0.9994 0.0017 -0.0270
125.027500 -29.8665 -0.0017 111.1489 0.0229 -0.9994 0.0024 -0.0244
125.131200 -29.8768 -0.0000 110.5552 0.0245 -0.9994 0.0027 -0.0225
125.234900 -29.8382 -0.0169 109.9545 0.0240 -0.9995 0.0005 -0.0204
125.338500 -29.8274 -0.0197 109.3475 0.0224 -0.9995 -0.0036 -0.0201
125.442100 -29.7856 -0.0275 108.7450 0.0218 -0.9996 -0.0064 -0.0190
125.545700 -29.7613 -0.0316 108.1549 0.0220 -0.9995 -0.0079 -0.0193
125.649300 -29.7318 -0.0238 107.5697 0.0239 -0.9994 -0.0113 -0.0208
125.753000 -29.6974 -0.0256 106.9809 0.0239 -0.9994 -0.0139 -0.0221
125.856700 -29.6666 -0.0122 106.4015 0.0211 -0.9994 -0.0127 -0.0246
125.960300 -29.6265 -0.0173 105.8193 0.0168 -0.9994 -0.0116 -0.0286
126.063800 -29.5955 -0.0183 105.2692 0.0142 -0.9993 -0.0089 -0.0346
126.167400 -29.5388 -0.0129 104.6998 0.0111 -0.9990 -0.0049 -0.0429
126.270900 -29.4823 -0.0025 104.1174 0.0088 -0.9985 -0.0039 -0.0535
126.374400 -29.3968 -0.0154 103.5568 0.0070 -0.9979 -0.0054 -0.0649
126.478000 -29.3076 -0.0270 102.9991 0.0072 -0.9970 -0.0052 -0.0771
